en_curid,name,numlangs,birthcity,birthstate,countryCode,countryCode3,LAT,LON,continentName,birthyear,gender,occupation,industry,domain,TotalPageViews,L_star,StdDevPageViews,PageViewsEnglish,PageViewsNonEnglish,AverageViews,HPI,country,birth,industry_,gender_,occupation_,domain_,lat_,lon_,birthyear_,hpi_,x,y,continent
210214,Patricia Neal,40,Packard,KY,US,USA,36.6675831,-84.0557626,North America,1926,Female,Actor,Film And Theatre,Arts,2476999,2.69196949,41796.45217,1995835,481164,61924.975,20.78991317,United States,"Packard, United States (1926)",8,0,0,0,0.7697319747937412,0.2580409469911604,0.9856494096276112,0.4933659427021278,0.6324483,0.32271045,North America
170984,Edward James Olmos,33,Los Angeles,CA,US,USA,34.05,-118.25,North America,1947,Male,Actor,Film And Theatre,Arts,4702851,2.873950405,19264.76526,3567556,1135295,142510.6364,22.16634696,United States,"Los Angeles, United States (1947)",8,1,0,0,0.7516888027932743,0.16123329543816944,0.9894641235240691,0.5556076051215764,0.52362317,0.29111823,North America
210340,Carl Gustav Jakob Jacobi,40,Potsdam,,DE,DEU,52.4,13.066667,Europe,1804,Male,Mathematician,Math,Science & Technology,677813,10.79228533,4265.681515,243507,434306,16945.325,23.69449857,Germany,"Potsdam, Germany (1804)",16,1,52,6,0.8781765564040638,0.5330052403225479,0.9634877384196184,0.6247098731175961,0.8585267,0.5447109,Europe
210359,Bette Midler,40,Honolulu,HI,US,USA,21.3,-157.816667,North America,1945,Female,Actor,Film And Theatre,Arts,6485390,4.0008708330000005,24571.94385,4360878,2124512,162134.75,23.70149714,United States,"Honolulu, United States (1945)",8,0,0,0,0.6638022164969493,0.049215704074975934,0.989100817438692,0.6250263450282131,0.67266834,0.26082695,North America
210413,Evangelista Torricelli,57,Faenza,,IT,ITA,44.283333,11.883333,Europe,1608,Male,Physicist,Natural Sciences,Science & Technology,2668803,11.49638295,9845.500187,469702,2199101,46821.10526,26.74523668,Italy,"Faenza, Italy (1608)",21,1,62,6,0.8222278383857081,0.5296550914596636,0.9278837420526792,0.7626627575587479,0.53947973,0.48404887,Europe
210429,Brook Taylor,30,Edmonton,,GB,GBR,54.0,-2.0,Europe,1685,Male,Mathematician,Math,Science & Technology,492655,8.819908159,1178.264011,195961,296694,16421.83333,24.11654226,United Kingdom,"Edmonton, United Kingdom (1685)",16,1,52,6,0.8892054613510536,0.4903498469023411,0.9418710263396912,0.6437944822503305,0.8645338,0.52397686,Europe
210483,Wynton Marsalis,31,New Orleans,LA,US,USA,29.95,-90.06666700000002,North America,1961,Male,Musician,Music,Arts,1564193,4.009606402,4843.245741,1076248,487945,50457.83871,19.70030364,United States,"New Orleans, United States (1961)",20,1,56,0,0.7234272338666129,0.24102341471323516,0.9920072661217074,0.4440943329610782,0.30829912,0.28690213,North America
15124855,Samuel Adams,31,Boston,MA,US,USA,42.358056,-71.063611,North America,1722,Male,Politician,Government,Institutions,3795622,2.065509702,17063.91622,3299030,496592,122439.4194,22.49529733,United States,"Boston, United States (1722)",10,1,66,4,0.808956777742192,0.2948231588680785,0.9485921889191644,0.5704825798795652,0.45511490000000004,0.27026471,North America
210602,John Fowles,35,Leigh-on-Sea,,GB,GBR,51.5425,0.6535,Europe,1926,Male,Writer,Language,Humanities,915574,6.952657709,1964.868045,524454,391120,26159.25714,23.46017348,United Kingdom,"Leigh-on-Sea, United Kingdom (1926)",14,1,87,3,0.8722657526590363,0.4978621976060846,0.9856494096276112,0.6141138072158814,0.27887452,0.587088,Europe
210684,Anne Louise Germaine de Staël,30,Paris,,FR,FRA,48.8567,2.3508,Europe,1766,Female,Writer,Language,Humanities,1052086,8.964429213999999,6538.506089,197171,854915,35069.53333,24.03155807,France,"Paris, France (1766)",14,0,87,3,0.8537523570923955,0.5026674408129675,0.9565849227974568,0.6399515387659438,0.7704597,0.49176902,Europe
210836,Falco,31,Vienna,,AT,AUT,48.2,16.366667,Europe,1957,Male,Singer,Music,Arts,3716709,2.177773626,26226.79736,112988,3603721,119893.8387,20.8905913,Austria,"Vienna, Austria (1957)",20,1,76,0,0.8492256809182155,0.5423479037189503,0.9912806539509535,0.4979185584734113,0.95027983,0.41740720000000003,Europe
210968,Charles George Gordon,27,London,,GB,GBR,51.507222,-0.1275,Europe,1833,Male,Engineer,Engineering,Science & Technology,1280250,4.303304597,4190.007617,857872,422378,47416.66667,22.90024456,United Kingdom,"London, United Kingdom (1833)",6,1,32,6,0.8720225790910865,0.4956511006022694,0.9687556766575841,0.5887940954573331,0.13539869,0.20639226,Europe
211074,Harri Holkeri,30,Oripää,,FI,FIN,60.85555600000001,22.697222,Europe,1937,Male,Politician,Government,Institutions,219250,7.232669251,4776.033935,54031,165219,7308.333333,20.06873247,Finland,"Oripää, Finland (1937)",10,1,66,4,0.936461258527782,0.5602704020454385,0.9876475930971844,0.4607545043612967,0.40338240000000003,0.6033925,Europe
165567,Lenny Kravitz,44,New York,NY,US,USA,40.790278,-73.959722,North America,1964,Male,Musician,Music,Arts,14138621,5.466175493,64636.5777,8038627,6099994,321332.2955,22.02514092,United States,"New York, United States (1964)",20,1,56,0,0.7981499811547035,0.2866239497069821,0.9925522252497728,0.5492223370926166,0.3176558,0.31747162,North America
211193,Boutros Boutros-Ghali,56,Cairo,,EG,EGY,30.05,31.233333,Africa,1922,Male,Diplomat,Government,Institutions,2227563,8.776583788,7404.0951829999985,1103493,1124070,39777.91071,24.81376691,Egypt,"Cairo, Egypt (1922)",10,1,30,4,0.7241165404257999,0.5844370722840224,0.9849227974568572,0.6753226397331675,0.4864236,0.4987455,Africa
211233,Klaus Kinski,37,Sopot,,PL,POL,54.45,18.566667,Europe,1926,Male,Actor,Film And Theatre,Arts,6902249,5.807640847999999,81457.01119,1906222,4996027,186547.2703,24.1785787,Poland,"Sopot, Poland (1926)",8,1,0,0,0.8923073408673945,0.5485763459832184,0.9856494096276112,0.6465997397093066,0.67554426,0.5237039000000001,Europe
211439,Charles-Augustin de Coulomb,62,Angoulême,,FR,FRA,45.65,0.16,Europe,1736,Male,Physicist,Natural Sciences,Science & Technology,2555280,8.331269938,12070.38142,574381,1980899,41214.19355,25.88157904,France,"Angoulême, France (1736)",21,1,62,6,0.8316483636589505,0.4964650447618045,0.9511353315168029,0.7236085817128775,0.5380439,0.48650026,Europe
211518,Warren Buffett,65,Omaha,NE,US,USA,41.25,-96.0,North America,1930,Male,Businessperson,Business,Business & Law,28105827,4.958201972,96984.14551,18065704,10040123,432397.3385,26.47756864,United States,"Omaha, United States (1930)",1,1,13,1,0.8013188750547284,0.22422549561088184,0.9863760217983649,0.7505589397745627,0.8918456,0.7819748000000001,North America
211584,Lázaro Cárdenas,32,Jiquilpan,,MX,MEX,19.991722,-102.720972,North America,1895,Male,Politician,Government,Institutions,3428538,2.081433498,35099.28909,475022,2953516,107141.8125,22.84366336,Mexico,"Jiquilpan, Mexico (1895)",10,1,66,4,0.6547841704305506,0.20519768376462588,0.9800181653042688,0.5862355212816093,0.41545144,0.22689226,North America
211681,Crown Prince Rudolf of Austria,32,Laxenburg,,AT,AUT,48.066667,16.35,Europe,1858,Male,Nobleman,Government,Institutions,1660923,5.614364597000001,10969.24974,27678,1633245,51903.84375,23.87857267,Austria,"Laxenburg, Austria (1858)",10,1,57,4,0.8483066078036547,0.5423007176065782,0.9732970027247956,0.6330336138420691,0.25793856,0.14234549,Europe
211710,Amenemhat III,30,Other,,UNK,UNK,-75.0,0.0,Unknown,-1860,Male,Politician,Government,Institutions,429195,10.1892919,1484.805369,157445,271750,14306.5,25.58475198,Unknown,"Other, Unknown (1860 BC)",10,1,66,4,0.0,0.496012067142585,0.2979109900090826,0.710186207313396,0.504419,0.0060788393000000005,Unknown
212034,Reinhard Selten,36,Wrocław,,PL,POL,51.1,17.033333,Europe,1930,Male,Economist,Social Sciences,Science & Technology,465501,10.99263578,1181.595866,130468,335033,12930.58333,23.58983071,Poland,"Wrocław, Poland (1930)",25,1,31,6,0.8692155711346345,0.5442353085782914,0.9863760217983649,0.6199768437081059,0.06603065,0.485588,Europe
212187,John Mayer,35,Bridgeport,CT,US,USA,41.186389,-73.19555600000002,North America,1977,Male,Musician,Music,Arts,17693918,3.638985129,68086.98644,12497636,5196282,505540.5143,19.32185049,United States,"Bridgeport, United States (1977)",20,1,56,0,0.8008804002593641,0.28878738780303514,0.9949137148047228,0.4269808667159077,0.31814802,0.31909716,North America
212234,Luigi Boccherini,41,Lucca,,IT,ITA,43.85,10.5,Europe,1743,Male,Composer,Music,Arts,1239798,9.501828352,4061.222393,469046,770752,30238.97561,25.00313966,Italy,"Lucca, Italy (1743)",20,1,22,0,0.8192408455935869,0.5257387234038651,0.952406902815622,0.6838859828177213,0.48532656,0.13791588,Europe
212352,Richard Sorge,37,Baku,,AZ,AZE,40.4425,49.948056,Asia,1895,Male,Journalist,Language,Humanities,1518583,8.505870859,3066.698197,424482,1094101,41042.78378,25.02670498,Azerbaijan,"Baku, Azerbaijan (1895)",14,1,45,3,0.7957527245892946,0.6374205139646008,0.9800181653042688,0.6849515950563212,0.5314951,0.5800586999999999,Asia
212384,"Claude Henri de Rouvroy, comte de Saint-Simon",45,Paris,,FR,FRA,48.8567,2.3508,Europe,1760,Male,Philosopher,Philosophy,Humanities,1361430,7.266024099,7289.099998999999,6555,1354875,30254.0,24.85383298,France,"Paris, France (1760)",23,1,59,3,0.8537523570923955,0.5026674408129675,0.9554950045413259,0.6771344078120478,0.19357708,0.6614666,Europe
181376,Bret Easton Ellis,26,Los Angeles,CA,US,USA,34.05,-118.25,North America,1964,Male,Writer,Language,Humanities,3784769,3.642378826,14403.68936,2581555,1203214,145568.0385,19.65318495,United States,"Los Angeles, United States (1964)",14,1,87,3,0.7516888027932743,0.16123329543816944,0.9925522252497728,0.4419636488570307,0.32902345,0.41942757,North America
201949,Mia Farrow,36,Los Angeles,CA,US,USA,34.05,-118.25,North America,1945,Female,Actor,Film And Theatre,Arts,8279337,4.284931774,47573.14402,5432930,2846407,229981.5833,23.54079241,United States,"Los Angeles, United States (1945)",8,0,0,0,0.7516888027932743,0.16123329543816944,0.989100817438692,0.6177593557792287,0.6817365,0.27008459999999995,North America
212686,Agnetha Fältskog,47,Jönköping,,SE,SWE,57.782778,14.160556,Europe,1950,Female,Singer,Music,Arts,6872568,7.748677552999999,37539.57344,3138370,3734198,146224.8511,23.95258471,Sweden,"Jönköping, Sweden (1950)",20,0,76,0,0.9152803982245312,0.5361021605407379,0.9900090826521344,0.6363804020727291,0.66179574,0.45675194,Europe
212838,George Gabriel Stokes,30,Skreen,,IE,IRL,54.2433,-8.7311,Europe,1819,Male,Mathematician,Math,Science & Technology,302100,13.05493829,691.0525386,934,301166,10070.0,24.18936856,Ireland,"Skreen, Ireland (1819)",16,1,52,6,0.8908825442095551,0.4712933615727886,0.9662125340599454,0.6470876518984379,0.8589574000000001,0.5284433000000001,Europe
167595,Anthony Perkins,37,New York,NY,US,USA,40.7127,-74.0059,North America,1932,Male,Actor,Film And Theatre,Arts,5333931,4.178410592,29724.67339,3509252,1824679,144160.2973,23.54088868,United States,"New York, United States (1932)",8,1,0,0,0.7976152309122175,0.28649321470385514,0.986739327883742,0.6177637090615185,0.5003459,0.44663059999999993,North America
213059,Wen Jiabao,60,Tianjin,,CN,CHN,39.133333,117.183333,Asia,1942,Male,Politician,Government,Institutions,4443744,7.119032803,36341.0829,1453082,2990662,74062.4,24.57263288,China,"Tianjin, China (1942)",10,1,66,4,0.7867285505875847,0.8277709871085004,0.9885558583106266,0.6644186768966398,0.36697929999999995,0.83215207,Asia
213137,James Baker,31,Houston,TX,US,USA,29.762778000000004,-95.383056,North America,1930,Male,Politician,Government,Institutions,1281783,3.423083852,5435.156729,966416,315367,41347.83871,21.69999398,United States,"Houston, United States (1930)",10,1,66,4,0.7221367003403721,0.22597213201283034,0.9863760217983649,0.5345193515780013,0.43101130000000004,0.2382159,North America
213143,Joseph de Maistre,27,Chambéry,,FR,FRA,45.57,5.9118,Europe,1753,Male,Philosopher,Philosophy,Humanities,779637,7.569289146,3102.067829,241147,538490,28875.44444,23.77773751,France,"Chambéry, France (1753)",23,1,59,3,0.8310969184116009,0.5127490239507216,0.9542234332425068,0.6284738972510291,0.19133902,0.6691208000000001,Europe
213163,Gary Oldman,59,London,,GB,GBR,51.4709,-0.0337,Europe,1958,Male,Actor,Film And Theatre,Arts,21222575,4.906675764,132481.2942,12637028,8585547,359704.661,23.18126078,United Kingdom,"London, United Kingdom (1958)",8,1,0,0,0.8717722091626585,0.4959166587315368,0.991462306993642,0.6015015114091233,0.6988595000000001,0.5367835,Europe
213216,Alexander Calder,38,Lawnton,PA,US,USA,40.261389,-76.80305600000001,North America,1898,Male,Sculptor,Fine Arts,Arts,6316917,6.89094723,360006.4795,2901858,3415059,166234.6579,22.62244347,United States,"Lawnton, United States (1898)",9,1,75,0,0.7945043145868856,0.2785741580446953,0.9805631244323342,0.5762320661108034,0.27359575,0.6783137,North America
213237,Willem Dafoe,40,Appleton,WI,US,USA,44.266667,-88.4,North America,1955,Male,Actor,Film And Theatre,Arts,9421892,4.736789942,46138.21271,5645449,3776443,235547.3,22.6457206,United States,"Appleton, United States (1955)",8,1,0,0,0.8221129585545541,0.24574193252380835,0.9909173478655766,0.5772846465386303,0.5209447,0.36287359999999996,North America
400595,Patricia Arquette,33,Chicago,IL,US,USA,41.836944,-87.684722,North America,1968,Female,Actor,Film And Theatre,Arts,7360623,4.878496023,24177.73447,4361038,2999585,223049.1818,20.61162861,United States,"Chicago, United States (1968)",8,0,0,0,0.8053647185454822,0.2477669633083089,0.9932788374205268,0.4853040021433162,0.61318207,0.29813918,North America
213302,Tomás de Torquemada,33,Valladolid,,ES,ESP,41.633333,-4.716667,Europe,1420,Male,Religious Figure,Religion,Institutions,2035749,7.245692955,6027.297756,718069,1317680,61689.36364,25.71989629,Spain,"Valladolid, Spain (1420)",24,1,74,4,0.8039612145672563,0.4826586634656399,0.8937329700272478,0.7162973668780921,0.62694883,0.1250425,Europe
213362,Wong Kar-wai,30,Shanghai,,CN,CHN,31.2,121.5,Asia,1958,Male,Film Director,Film And Theatre,Arts,2959035,7.73610034,14657.59179,1258668,1700367,98634.5,21.57226644,China,"Shanghai, China (1958)",8,1,36,0,0.7320435658564487,0.8399919467373966,0.991462306993642,0.5287435747232743,0.64455307,0.85470116,Asia
202664,Diane Keaton,49,Los Angeles,CA,US,USA,34.05,-118.25,North America,1946,Female,Actor,Film And Theatre,Arts,9338573,5.197104131000001,43639.40154,5546552,3792021,190583.1224,24.38208689,United States,"Los Angeles, United States (1946)",8,0,0,0,0.7516888027932743,0.16123329543816944,0.9892824704813804,0.6558022804734165,0.6816383,0.27026778,North America
213567,Hastings Banda,43,Kasungu,,MW,MWI,-13.033333,33.483333,Africa,1898,Male,Physician,Medicine,Science & Technology,470374,7.331140577,2659.501781,281256,189118,10938.93023,22.22492589,Malawi,"Kasungu, Malawi (1898)",18,1,61,6,0.42714030014048143,0.5908070700542968,0.9805631244323342,0.5582565156703014,0.5655373,0.21507087,Africa
213625,François Bozizé,34,Mouila,,GA,GAB,-1.863889,11.0575,Africa,1946,Male,Politician,Government,Institutions,549618,7.524969157,12254.84553,252360,297258,16165.23529,20.27805209,Unknown,"Mouila, Unknown (1946)",10,1,66,4,0.504132010257185,0.5273170672958329,0.9892824704813804,0.4702198351461557,0.24180552,0.7720589,Africa
213639,Arnold Sommerfeld,36,Kaliningrad,,RU,RUS,54.716667,20.516667,Europe,1868,Male,Physicist,Natural Sciences,Science & Technology,1277686,6.6320435510000015,6882.394047,357352,920334,35491.277780000004,23.74505162,Russia,"Kaliningrad, Russia (1868)",21,1,62,6,0.8941454939895812,0.5540970107174561,0.9751135331516804,0.6269958573002232,0.561529,0.51028985,Europe
213668,Frederick William II of Prussia,35,Berlin,,DE,DEU,52.5175,13.402778,Europe,1744,Male,Politician,Government,Institutions,1051835,8.688405875,3636.276947,457434,594401,30052.42857,24.43904325,Germany,"Berlin, Germany (1744)",10,1,66,4,0.8789864916111083,0.5339568075761322,0.9525885558583106,0.6583778192007537,0.4454798,0.6275208000000001,Europe
213709,Alexander Radishchev,26,Moscow,,RU,RUS,55.75,37.616667,Europe,1749,Male,Writer,Language,Humanities,187267,9.475139738,737.3948574,70882,116385,7202.576923000001,22.45412509,Russia,"Moscow, Russia (1749)",14,1,87,3,0.9012683261368236,0.6025089937715408,0.9534968210717528,0.5686207913345946,0.33472157,0.49072427,Europe
213733,Sergei Witte,28,Tbilisi,,GE,GEO,41.716667,44.783333,Asia,1849,Male,Politician,Government,Institutions,602752,6.181523263,2492.526178,329366,273386,21526.85714,22.56272822,Georgia,"Tbilisi, Georgia (1849)",10,1,66,4,0.8045356412952891,0.6227986144116743,0.9716621253405996,0.5735317717277421,0.3488416,0.7529061,Asia
213858,Willebrord Snellius,31,Leiden,,NL,NLD,52.166667,4.483333,Europe,1580,Male,Mathematician,Math,Science & Technology,313951,11.23577537,1104.51847,107918,206033,10127.45161,23.8411547,Netherlands,"Leiden, Netherlands (1580)",16,1,52,6,0.8765681767303162,0.5087048765707615,0.9227974568574024,0.6313415915493288,0.8717623999999999,0.5221690999999999,Europe
213874,Léon Foucault,41,Paris,,FR,FRA,48.8567,2.3508,Europe,1819,Male,Physicist,Natural Sciences,Science & Technology,4589811,10.63650596,433724.5643,1824737,2765074,111946.6098,22.7929168,France,"Paris, France (1819)",21,1,62,6,0.8537523570923955,0.5026674408129675,0.9662125340599454,0.5839407866714772,0.53497934,0.49616146,Europe
213877,Hippolyte Fizeau,28,Paris,,FR,FRA,48.8567,2.3508,Europe,1819,Male,Physicist,Natural Sciences,Science & Technology,374176,11.04196803,1622.684569,104390,269786,13363.42857,23.20322679,France,"Paris, France (1819)",21,1,62,6,0.8537523570923955,0.5026674408129675,0.9662125340599454,0.6024948036321529,0.5349794,0.49616143,Europe
214006,Pietro Metastasio,32,Rome,,IT,ITA,41.9,12.5,Europe,1698,Male,Writer,Language,Humanities,542249,7.476451096,1980.757525,121633,420616,16945.28125,23.91215355,Italy,"Rome, Italy (1698)",14,1,87,3,0.8057993676894429,0.5314009436441088,0.9442325158946412,0.6345521248027075,0.27995008,0.50734574,Europe
214023,Filippino Lippi,29,Prato,,IT,ITA,43.88,11.098333,Europe,1457,Male,Painter,Fine Arts,Arts,587324,8.467645014,2177.119696,173797,413527,20252.55172,24.31640463,Italy,"Prato, Italy (1457)",9,1,58,0,0.819447637561343,0.5274326700153679,0.9004541326067211,0.6528321608181396,0.5768852,0.96464545,Europe
214028,Canaletto,45,Venice,,IT,ITA,45.4375,12.335833,Europe,1697,Male,Artist,Fine Arts,Arts,1494259,9.214784882,7148.2815329999985,564016,930243,33205.755560000005,24.98841084,Italy,"Venice, Italy (1697)",9,1,5,0,0.8301835872206784,0.5309361687890187,0.9440508628519528,0.6832199527849387,0.060084134000000004,0.62733895,Europe
214051,Johann Adolph Hasse,28,Germany,,DE,DEU,52.51666700000001,13.383333,Europe,1699,Male,Composer,Music,Arts,359460,10.39697316,935.4724148,101933,257527,12837.85714,23.95454986,Germany,"Germany, Germany (1699)",20,1,22,0,0.8789807496874703,0.5339017566398464,0.9444141689373295,0.6364692651940738,0.52445066,0.13978812,Europe
